Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,,
-1.390000e-03,0.003125,-0.0289063,0.19375,-0.00140625
-1.389000e-03,0.0084375,-0.0289063,0.292188,-0.00142656
-1.388000e-03,-0.01625,-0.003125,0.267188,-0.00144594
-1.387000e-03,-0.00125,-0.0164063,0.267188,-0.00138156
-1.386000e-03,0.00875,-0.0664062,0.24375,-0.00139625
-1.385000e-03,-0.00625,0.0335937,0.267188,-0.00153156
-1.384000e-03,0.0034375,-0.0289063,0.192187,-0.00138656
-1.383000e-03,-0.001875,0.084375,0.167188,-0.00152656
-1.382000e-03,0.0040625,-0.003125,0.21875,-0.00137625
-1.381000e-03,-0.0065625,-0.0421875,0.270312,-0.00146125
-1.380000e-03,0.0134375,0.009375,0.271875,-0.00148625
-1.379000e-03,-0.00125,-0.015625,0.26875,-0.00184156
-1.378000e-03,-0.00125,-0.0523438,0.221875,-0.00169594
-1.377000e-03,-0.0015625,0.0078125,0.240625,-0.00161656
-1.376000e-03,-0.006875,0.0585938,0.290625,-0.00159188
-1.375000e-03,-0.01125,0.00859375,0.315625,-0.00153625
-1.374000e-03,0.01375,-0.00234375,0.320312,-0.00154625
-1.373000e-03,-0.0015625,-0.0273438,0.24375,-0.00154656
-1.372000e-03,-0.0015625,-0.015625,0.345313,-0.00147625
-1.371000e-03,-0.0015625,0.009375,0.267188,-0.00146156
-1.370000e-03,-0.00625,0.009375,0.26875,-0.00152094
-1.369000e-03,0.0040625,-0.040625,0.24375,-0.00149625
-1.368000e-03,-0.0065625,-0.040625,0.267188,-0.00135656
-1.367000e-03,-0.0165625,-0.015625,0.29375,-0.00137625
-1.366000e-03,0.01375,-0.040625,0.217187,-0.00138125
-1.365000e-03,0.01375,-0.015625,0.267188,-0.00161125
-1.364000e-03,0.00375,-0.00390625,0.242188,-0.00136125
-1.363000e-03,0.00375,0.021875,0.192187,-0.00142125
-1.362000e-03,0.02375,0.0210937,0.267188,-0.00140656
-1.361000e-03,0.01375,0.0226562,0.24375,-0.00137625
-1.360000e-03,0.0134375,-0.0289063,0.29375,-0.00150656
-1.359000e-03,-0.02125,0.009375,0.292188,-0.00152156
-1.358000e-03,-0.0165625,-0.00390625,0.21875,-0.00145656
-1.357000e-03,-0.01625,-0.053125,0.21875,-0.00153625
-1.356000e-03,0.0034375,0.009375,0.36875,-0.00158125
-1.355000e-03,0.0084375,-0.053125,0.195312,-0.00154125
-1.354000e-03,0.0140625,-0.0164063,0.242188,-0.00146594
-1.353000e-03,-0.01625,-0.028125,0.24375,-0.00171625
-1.352000e-03,0.00375,-0.0289063,0.0921875,-0.00163594
-1.351000e-03,0.0484375,-0.00390625,0.317187,-0.00139188
-1.350000e-03,0.0090625,0.0351562,0.195312,-0.00126594
-1.349000e-03,0.02375,0.034375,0.21875,-0.00153656
-1.348000e-03,-0.02125,0.046875,0.19375,-0.00141594
-1.347000e-03,-0.00125,-0.00390625,0.0921875,-0.00145656
-1.346000e-03,0.0040625,-0.0273438,0.26875,-0.00149563
-1.345000e-03,0.0034375,-0.00390625,0.167188,-0.00152156
-1.344000e-03,-0.0065625,0.0585938,0.265625,-0.00170719
-1.343000e-03,0.013125,0.0335937,0.31875,-0.00171625
-1.342000e-03,-0.000625,-0.0140625,0.170312,-0.00160594
-1.341000e-03,0.0034375,0.0210937,0.267188,-0.00158656
-1.340000e-03,-0.0015625,0.0601562,0.242188,-0.00147094
-1.339000e-03,0.0034375,0.046875,0.242188,-0.00178094
-1.338000e-03,-0.00125,-0.015625,0.245313,-0.00172094
-1.337000e-03,0.004375,-0.028125,0.26875,-0.00152625
-1.336000e-03,0.0190625,-0.015625,0.21875,-0.00161125
-1.335000e-03,-0.00125,0.021875,0.19375,-0.00166125
-1.334000e-03,-0.0015625,-0.0664062,0.16875,-0.00173656
-1.333000e-03,0.0140625,-0.0164063,0.21875,-0.00169063
-1.332000e-03,-0.0109375,-0.003125,0.220313,-0.00174625
-1.331000e-03,0.01875,-0.028125,0.270312,-0.00162125
-1.330000e-03,-0.0059375,0.046875,0.29375,-0.00163594
-1.329000e-03,-0.0065625,0.059375,0.217187,-0.00150094
-1.328000e-03,-0.0259375,0.0203125,0.29375,-0.00158156
-1.327000e-03,0.0134375,0.021875,0.267188,-0.00151125
-1.326000e-03,0.0084375,0.0203125,0.315625,-0.00147156
-1.325000e-03,0.00375,0.034375,0.24375,-0.00150094
-1.324000e-03,-0.00125,-0.028125,0.240625,-0.00141156
-1.323000e-03,0.00875,0.059375,0.242188,-0.00151625
-1.322000e-03,0.0140625,-0.0164063,0.29375,-0.00132594
-1.321000e-03,0.01375,0.009375,0.24375,-0.00132656
-1.320000e-03,0.0034375,-0.0414063,0.167188,-0.00147594
-1.319000e-03,0.023125,-0.0414063,0.242188,-0.00142656
-1.318000e-03,-0.0059375,0.046875,0.270312,-0.00136594
-1.317000e-03,-0.0159375,-0.003125,0.26875,-0.00127125
-1.316000e-03,-0.0065625,0.021875,0.242188,-0.00120125
-1.315000e-03,-0.00125,-0.0414063,0.242188,-0.00138094
-1.314000e-03,-0.0009375,-0.0648438,0.171875,-0.00122063
-1.313000e-03,0.0034375,-0.0296875,0.267188,-0.00144125
-1.312000e-03,-0.0165625,-0.00390625,0.19375,-0.00124156
-1.311000e-03,0.0134375,0.0210937,0.217187,-0.00140156
-1.310000e-03,0.01375,-0.015625,0.220313,-0.00124094
-1.309000e-03,0.0034375,-0.00390625,0.31875,-0.00162094
-1.308000e-03,0.0128125,0.0210937,0.24375,-0.00140625
-1.307000e-03,-0.02625,0.009375,0.19375,-0.00139125
-1.306000e-03,0.00875,0.0101562,0.220313,-0.00146656
-1.305000e-03,0.01375,-0.0398438,0.245313,-0.00146625
-1.304000e-03,-0.000625,0.0460937,0.170312,-0.00149656
-1.303000e-03,0.00375,-0.0164063,0.21875,-0.00151625
-1.302000e-03,-0.00125,-0.0289063,0.295312,-0.00150625
-1.301000e-03,0.00375,-0.015625,0.242188,-0.00155625
-1.300000e-03,0.0134375,0.021875,0.16875,-0.00152594
-1.299000e-03,0.00375,0.034375,0.242188,-0.00164094
-1.298000e-03,-0.0165625,-0.0140625,0.220313,-0.00158594
-1.297000e-03,0.0134375,-0.040625,0.11875,-0.00168625
-1.296000e-03,0.0234375,-0.0164063,0.217187,-0.00161125
-1.295000e-03,0.00875,0.046875,0.19375,-0.00154125
-1.294000e-03,-0.00125,0.00859375,0.192187,-0.00154188
-1.293000e-03,0.0040625,-0.003125,0.24375,-0.00145625
-1.292000e-03,0.01875,-0.0164063,0.242188,-0.00148625
-1.291000e-03,-0.00125,0.0101562,0.11875,-0.00151094
-1.290000e-03,0.01375,0.021875,0.295312,-0.00161094
-1.289000e-03,0.0134375,-0.065625,0.170312,-0.00154656
-1.288000e-03,-0.011875,0.0203125,0.267188,-0.00152688
-1.287000e-03,0.0034375,0.0203125,0.192187,-0.00171156
-1.286000e-03,0.0090625,-0.0265625,0.221875,-0.00184094
-1.285000e-03,-0.0065625,-0.015625,0.16875,-0.00182656
-1.284000e-03,0.02375,-0.0164063,0.317187,-0.00187125
-1.283000e-03,-0.0015625,0.046875,0.31875,-0.00184125
-1.282000e-03,0.0046875,-0.0140625,0.146875,-0.00168594
-1.281000e-03,0.00375,-0.003125,0.292188,-0.00181188
-1.280000e-03,0.00375,-0.040625,0.21875,-0.00175656
-1.279000e-03,0.0078125,-0.0046875,0.240625,-0.00172688
-1.278000e-03,-0.00125,-0.0898438,0.320312,-0.00178063
-1.277000e-03,-0.0065625,-0.00390625,0.245313,-0.00161625
-1.276000e-03,-0.01125,-0.0265625,0.270312,-0.00163156
-1.275000e-03,-0.0065625,-0.0539062,0.242188,-0.00151156
-1.274000e-03,-0.00125,-0.028125,0.217187,-0.00160094
-1.273000e-03,-0.0209375,-0.090625,0.24375,-0.00172125
-1.272000e-03,-0.00125,0.0101562,0.16875,-0.00173188
-1.271000e-03,0.00375,-0.00234375,0.270312,-0.00173125
-1.270000e-03,-0.00125,-0.015625,0.16875,-0.00180625
-1.269000e-03,0.01375,-0.0289063,0.292188,-0.00184625
-1.268000e-03,0.0190625,0.009375,0.192187,-0.00199594
-1.267000e-03,0.00875,0.0476563,0.142188,-0.00194625
-1.266000e-03,-0.0009375,0.0101562,0.16875,-0.00196094
-1.265000e-03,-0.001875,-0.065625,0.217187,-0.00186625
-1.264000e-03,-0.0065625,0.0203125,0.215625,-0.00172688
-1.263000e-03,0.00375,-0.003125,0.24375,-0.00176125
-1.262000e-03,0.003125,0.0203125,0.140625,-0.00175688
-1.261000e-03,0.01375,-0.00234375,0.195312,-0.00163656
-1.260000e-03,-0.0109375,-0.028125,0.242188,-0.00169156
-1.259000e-03,0.0190625,-0.0273438,0.292188,-0.00164625
-1.258000e-03,-0.01625,0.034375,0.24375,-0.00154094
-1.257000e-03,0.00375,0.00859375,0.21875,-0.00153625
-1.256000e-03,0.003125,0.0078125,0.315625,-0.00154688
-1.255000e-03,0.00375,-0.0421875,0.24375,-0.00149156
-1.254000e-03,-0.01625,0.0109375,0.395312,-0.00137094
-1.253000e-03,-0.01125,0.034375,0.24375,-0.00155625
-1.252000e-03,0.0034375,0.009375,0.16875,-0.00161656
-1.251000e-03,0.00375,-0.0664062,0.31875,-0.00141125
-1.250000e-03,-0.00625,-0.003125,0.21875,-0.00133094
-1.249000e-03,0.0084375,-0.0664062,0.292188,-0.00151625
-1.248000e-03,0.0034375,-0.00390625,0.242188,-0.00138156
-1.247000e-03,-0.0065625,-0.015625,0.24375,-0.00126656
-1.246000e-03,0.00875,-0.040625,0.19375,-0.00124125
-1.245000e-03,-0.01125,0.0210937,0.21875,-0.00117094
-1.244000e-03,0.00875,0.034375,0.217187,-0.00130625
-1.243000e-03,-0.0015625,0.034375,0.39375,-0.00122625
-1.242000e-03,0.01375,0.046875,0.16875,-0.00123594
-1.241000e-03,0.00875,-0.0789063,0.26875,-0.00134156
-1.240000e-03,0.0140625,-0.053125,0.321875,-0.00144094
-1.239000e-03,0.0334375,-0.0398438,0.245313,-0.00150594
-1.238000e-03,0.0240625,-0.065625,0.192187,-0.00147625
-1.237000e-03,0.01875,-0.0273438,0.36875,-0.00145156
-1.236000e-03,0.00375,-0.040625,0.320312,-0.00150594
-1.235000e-03,-0.00125,-0.065625,0.16875,-0.00151625
-1.234000e-03,0.0140625,-0.0273438,0.19375,-0.00137094
-1.233000e-03,-0.011875,-0.0546875,0.192187,-0.00153188
-1.232000e-03,0.003125,-0.0289063,0.29375,-0.00170688
-1.231000e-03,0.00875,-0.0398438,0.26875,-0.00148156
-1.230000e-03,-0.016875,-0.0414063,0.29375,-0.00148156
-1.229000e-03,0.003125,-0.0046875,0.24375,-0.00165625
-1.228000e-03,-0.001875,-0.0414063,0.317187,-0.00162656
-1.227000e-03,0.01375,-0.0265625,0.371875,-0.00156094
-1.226000e-03,0.01375,-0.0289063,0.21875,-0.00169156
-1.225000e-03,0.00375,0.021875,0.19375,-0.00155156
-1.224000e-03,-0.021875,-0.0289063,0.292188,-0.00139188
-1.223000e-03,0.00375,-0.0539062,0.267188,-0.00146156
-1.222000e-03,-0.010625,-0.0648438,0.370313,-0.00138594
-1.221000e-03,0.0084375,0.0203125,0.267188,-0.00147656
-1.220000e-03,-0.00625,-0.0148437,0.370313,-0.00139125
-1.219000e-03,0.00375,-0.028125,0.245313,-0.00139125
-1.218000e-03,0.023125,-0.0164063,0.16875,-0.00152094
-1.217000e-03,0.00875,0.046875,0.29375,-0.00147625
-1.216000e-03,0.00375,0.009375,0.24375,-0.00150625
-1.215000e-03,0.008125,-0.0414063,0.189063,-0.00143688
-1.214000e-03,-0.0059375,-0.0273438,0.24375,-0.00155594
-1.213000e-03,0.0034375,-0.0289063,0.31875,-0.00148625
-1.212000e-03,-0.01125,0.021875,0.270312,-0.00148625
-1.211000e-03,0.0084375,0.046875,0.217187,-0.00153625
-1.210000e-03,-0.0115625,-0.0164063,0.292188,-0.00151188
-1.209000e-03,-0.0115625,-0.003125,0.267188,-0.00142156
-1.208000e-03,-0.0109375,-0.003125,0.19375,-0.00151125
-1.207000e-03,0.0084375,0.0476563,0.315625,-0.00146094
-1.206000e-03,-0.00125,-0.015625,0.317187,-0.00149656
-1.205000e-03,-0.0059375,0.0835937,0.292188,-0.00148625
-1.204000e-03,-0.005625,0.0351562,0.34375,-0.00163594
-1.203000e-03,-0.00125,-0.028125,0.145312,-0.00173125
-1.202000e-03,0.0084375,0.009375,0.21875,-0.00164156
-1.201000e-03,0.0134375,-0.0289063,0.215625,-0.00170156
-1.200000e-03,-0.026875,-0.0289063,0.167188,-0.00173125
-1.199000e-03,-0.01125,-0.0148437,0.371875,-0.00157125
-1.198000e-03,-0.0009375,-0.040625,0.217187,-0.00152656
-1.197000e-03,-0.001875,-0.0164063,0.242188,-0.00163156
-1.196000e-03,0.0134375,0.0078125,0.265625,-0.00143188
-1.195000e-03,0.004375,0.0351562,0.245313,-0.00143094
-1.194000e-03,0.01875,-0.078125,0.24375,-0.00128625
-1.193000e-03,-0.0215625,-0.065625,0.09375,-0.00137156
-1.192000e-03,0.00875,-0.0289063,0.314063,-0.00145156
-1.191000e-03,0.00375,-0.0796875,0.24375,-0.00147156
-1.190000e-03,0.0040625,0.0101562,0.220313,-0.00172031
-1.189000e-03,-0.0065625,-0.0289063,0.29375,-0.00190125
-1.188000e-03,0.00875,0.0101562,0.195312,-0.00165625
-1.187000e-03,0.0084375,-0.040625,0.317187,-0.00172625
-1.186000e-03,-0.00625,-0.0015625,0.170312,-0.00181656
-1.185000e-03,-0.00625,-0.015625,0.19375,-0.00176125
-1.184000e-03,0.003125,-0.053125,0.192187,-0.00163156
-1.183000e-03,-0.0065625,0.0210937,0.240625,-0.00144156
-1.182000e-03,0.00375,0.009375,0.192187,-0.00158125
-1.181000e-03,-0.0065625,0.046875,0.19375,-0.00152625
-1.180000e-03,0.00875,-0.0164063,0.26875,-0.00156625
-1.179000e-03,0.00375,0.021875,0.21875,-0.00126125
-1.178000e-03,-0.0015625,-0.053125,0.29375,-0.00122625
-1.177000e-03,0.01875,0.0585938,0.295312,-0.00124594
-1.176000e-03,0.00875,-0.0523438,0.220313,-0.00122625
-1.175000e-03,-0.0015625,-0.015625,0.217187,-0.00105625
-1.174000e-03,-0.00625,0.0335937,0.142188,-0.00104188
-1.173000e-03,-0.0015625,0.00703125,0.267188,-0.00109156
-1.172000e-03,0.0140625,-0.00234375,0.170312,-0.00135125
-1.171000e-03,-0.0109375,-0.040625,0.16875,-0.00108625
-1.170000e-03,0.0084375,-0.028125,0.292188,-0.00136656
-1.169000e-03,0.0134375,-0.0164063,0.167188,-0.00140156
-1.168000e-03,-0.006875,-0.00390625,0.267188,-0.00152125
-1.167000e-03,-0.00625,-0.028125,0.24375,-0.00158125
-1.166000e-03,-0.0065625,-0.0164063,0.167188,-0.00157656
-1.165000e-03,0.0134375,-0.0671875,0.364062,-0.00137188
-1.164000e-03,0.0034375,-0.0164063,0.242188,-0.00134656
-1.163000e-03,0.0090625,-0.0515625,0.296875,-0.00131594
-1.162000e-03,0.0090625,-0.00234375,0.19375,-0.00143125
-1.161000e-03,0.00875,0.0101562,0.220313,-0.00133125
-1.160000e-03,-0.006875,-0.0164063,0.267188,-0.00129656
-1.159000e-03,-0.0059375,-0.0414063,0.317187,-0.00131594
-1.158000e-03,0.02875,-0.028125,0.220313,-0.00129594
-1.157000e-03,0.0134375,0.00859375,0.267188,-0.00124688
-1.156000e-03,-0.01125,0.009375,0.24375,-0.00137156
-1.155000e-03,-0.0015625,-0.0414063,0.217187,-0.00139656
-1.154000e-03,-0.00125,-0.0398438,0.26875,-0.00149094
-1.153000e-03,-0.0115625,-0.00390625,0.24375,-0.00161594
-1.152000e-03,-0.00625,-0.0289063,0.26875,-0.00154156
-1.151000e-03,-0.0021875,-0.0171875,0.342187,-0.00151188
-1.150000e-03,-0.00125,0.009375,0.217187,-0.00144625
-1.149000e-03,0.0140625,0.00859375,0.24375,-0.00143156
-1.148000e-03,0.01875,0.0335937,0.16875,-0.00149094
-1.147000e-03,-0.00125,-0.028125,0.392188,-0.00137625
-1.146000e-03,-0.00125,-0.00390625,0.242188,-0.00142656
-1.145000e-03,0.0090625,-0.015625,0.29375,-0.00146625
-1.144000e-03,0.01375,-0.0148437,0.370313,-0.00139594
-1.143000e-03,-0.006875,-0.00390625,0.292188,-0.00148625
-1.142000e-03,0.0090625,-0.00390625,0.24375,-0.00152156
-1.141000e-03,0.003125,-0.00390625,0.315625,-0.00144656
-1.140000e-03,0.0040625,-0.0265625,0.270312,-0.00139063
-1.139000e-03,0.0234375,0.009375,0.34375,-0.00131594
-1.138000e-03,0.0034375,-0.0773437,0.14375,-0.00144656
-1.137000e-03,0.0234375,-0.040625,0.265625,-0.00141688
-1.136000e-03,0.01875,0.0335937,0.21875,-0.00159125
-1.135000e-03,0.00875,-0.028125,0.245313,-0.00146156
-1.134000e-03,-0.001875,-0.0164063,0.192187,-0.00157125
-1.133000e-03,0.0034375,0.046875,0.217187,-0.00152188
-1.132000e-03,0.00875,0.034375,0.26875,-0.00150656
-1.131000e-03,0.004375,0.0234375,0.196875,-0.00155125
-1.130000e-03,-0.01125,0.0226562,0.242188,-0.00146656
-1.129000e-03,-0.0259375,-0.015625,0.245313,-0.00149125
-1.128000e-03,-0.0021875,-0.0664062,0.290625,-0.00156125
-1.127000e-03,-0.01125,-0.00234375,0.14375,-0.00150625
-1.126000e-03,-0.0009375,-0.028125,0.220313,-0.00152125
-1.125000e-03,0.00375,0.0210937,0.242188,-0.00148156
-1.124000e-03,-0.0009375,-0.0664062,0.217187,-0.00140625
-1.123000e-03,0.00375,-0.003125,0.267188,-0.00145656
-1.122000e-03,-0.0059375,0.034375,0.26875,-0.00132125
-1.121000e-03,-0.0059375,0.021875,0.245313,-0.00141625
-1.120000e-03,-0.00125,-0.065625,0.192187,-0.00121625
-1.119000e-03,-0.0015625,-0.00390625,0.189063,-0.00126156
-1.118000e-03,-0.01625,0.021875,0.270312,-0.00143656
-1.117000e-03,-0.0015625,-0.0414063,0.317187,-0.00133156
-1.116000e-03,0.0034375,0.0210937,0.217187,-0.00114125
-1.115000e-03,-0.0015625,-0.0421875,0.16875,-0.00113156
-1.114000e-03,0.0134375,0.0335937,0.21875,-0.00129656
-1.113000e-03,0.0090625,-0.053125,0.34375,-0.00133625
-1.112000e-03,0.00375,-0.053125,0.270312,-0.00143063
-1.111000e-03,-0.0065625,0.00859375,0.16875,-0.00133125
-1.110000e-03,0.01375,-0.003125,0.29375,-0.00154156
-1.109000e-03,-0.0065625,0.009375,0.090625,-0.00169188
-1.108000e-03,-0.01125,0.0101562,0.16875,-0.00151094
-1.107000e-03,-0.00125,0.0460937,0.21875,-0.00152594
-1.106000e-03,0.02875,-0.028125,0.295312,-0.00150625
-1.105000e-03,0.0034375,-0.0289063,0.29375,-0.00150625
-1.104000e-03,0.00375,0.0710938,0.317187,-0.00146656
-1.103000e-03,0.01875,-0.00234375,0.345313,-0.00128156
-1.102000e-03,0.0184375,-0.0546875,0.239062,-0.00129625
-1.101000e-03,0.013125,0.071875,0.19375,-0.00149656
-1.100000e-03,0.0184375,0.021875,0.29375,-0.00142625
-1.099000e-03,0.004375,-0.0390625,0.395312,-0.00146094
-1.098000e-03,-0.00625,-0.0414063,0.292188,-0.00142594
-1.097000e-03,-0.0059375,-0.0664062,0.11875,-0.00166188
-1.096000e-03,0.01875,0.009375,0.34375,-0.00162125
-1.095000e-03,0.0184375,0.021875,0.24375,-0.00177625
-1.094000e-03,0.01375,0.0210937,0.16875,-0.00184625
-1.093000e-03,-0.0215625,-0.065625,0.292188,-0.00175656
-1.092000e-03,0.0034375,-0.0164063,0.242188,-0.00167125
-1.091000e-03,-0.00125,0.0585938,0.242188,-0.00170656
-1.090000e-03,-0.0009375,-0.0914063,0.26875,-0.00172625
-1.089000e-03,0.029375,-0.00234375,0.296875,-0.00163594
-1.088000e-03,-0.00125,0.021875,0.31875,-0.00156156
-1.087000e-03,-0.011875,-0.0046875,0.292188,-0.00160188
-1.086000e-03,0.0134375,-0.053125,0.192187,-0.00152125
-1.085000e-03,0.00875,-0.040625,0.242188,-0.00155656
-1.084000e-03,0.00375,-0.003125,0.292188,-0.00157625
-1.083000e-03,-0.0015625,0.0601562,0.267188,-0.00149625
-1.082000e-03,0.013125,-0.028125,0.265625,-0.00150156
-1.081000e-03,0.0040625,-0.003125,0.270312,-0.00149594
-1.080000e-03,0.01375,-0.0273438,0.121875,-0.00153094
-1.079000e-03,-0.00625,-0.015625,0.315625,-0.00162656
-1.078000e-03,0.01375,-0.00234375,0.31875,-0.00155656
-1.077000e-03,-0.00625,-0.00390625,0.16875,-0.00155156
-1.076000e-03,-0.0059375,0.009375,0.11875,-0.00144094
-1.075000e-03,0.01875,-0.040625,0.36875,-0.00142625
-1.074000e-03,0.0084375,-0.00390625,0.24375,-0.00162125
-1.073000e-03,0.023125,-0.065625,0.267188,-0.00151688
-1.072000e-03,0.0090625,0.0476563,0.19375,-0.00161094
-1.071000e-03,0.00875,-0.053125,0.345313,-0.00175094
-1.070000e-03,-0.001875,-0.028125,0.292188,-0.00163156
-1.069000e-03,0.01875,-0.00390625,0.24375,-0.00151156
-1.068000e-03,0.01375,0.0210937,0.242188,-0.00153594
-1.067000e-03,0.0140625,-0.0132813,0.196875,-0.00164063
-1.066000e-03,-0.0065625,-0.00390625,0.240625,-0.00157625
-1.065000e-03,-0.00125,-0.003125,0.267188,-0.00160625
-1.064000e-03,-0.0015625,-0.053125,0.165625,-0.00171625
-1.063000e-03,0.02375,-0.0273438,0.26875,-0.00157594
-1.062000e-03,0.02875,0.034375,0.29375,-0.00168656
-1.061000e-03,-0.001875,0.0453125,0.140625,-0.00149125
-1.060000e-03,-0.0065625,0.009375,0.21875,-0.00163125
-1.059000e-03,-0.00125,-0.003125,0.29375,-0.00172688
-1.058000e-03,-0.0009375,-0.003125,0.29375,-0.00158156
-1.057000e-03,-0.0109375,0.009375,0.21875,-0.00145625
-1.056000e-03,0.00375,-0.0289063,0.217187,-0.00156156
-1.055000e-03,0.003125,0.0078125,0.240625,-0.00146719
-1.054000e-03,0.0084375,-0.003125,0.24375,-0.00151094
-1.053000e-03,0.02875,0.034375,0.220313,-0.00148125
-1.052000e-03,-0.00125,-0.0414063,0.16875,-0.00158656
-1.051000e-03,0.0190625,-0.040625,0.19375,-0.00151656
-1.050000e-03,0.003125,-0.0414063,0.26875,-0.00135656
-1.049000e-03,0.00375,-0.00234375,0.367188,-0.00145156
-1.048000e-03,0.0140625,-0.0265625,0.271875,-0.00156594
-1.047000e-03,0.01375,0.0460937,0.292188,-0.00140125
-1.046000e-03,-0.0059375,-0.00234375,0.195312,-0.00163094
-1.045000e-03,-0.006875,-0.00390625,0.215625,-0.00164156
-1.044000e-03,0.00375,0.0351562,0.195312,-0.00166594
-1.043000e-03,0.0084375,-0.0164063,0.21875,-0.00188656
-1.042000e-03,0.00875,0.0101562,0.245313,-0.00172656
-1.041000e-03,0.00875,-0.00390625,0.19375,-0.00177156
-1.040000e-03,-0.0015625,0.071875,0.21875,-0.00158156
-1.039000e-03,-0.00625,0.00859375,0.24375,-0.00162125
-1.038000e-03,0.00375,-0.015625,0.24375,-0.00163625
-1.037000e-03,0.0134375,-0.0546875,0.240625,-0.00147188
-1.036000e-03,0.0034375,-0.015625,0.217187,-0.00163156
-1.035000e-03,0.004375,-0.0015625,0.225,-0.00168094
-1.034000e-03,0.0140625,-0.078125,0.217187,-0.00172125
-1.033000e-03,0.033125,-0.00234375,0.26875,-0.00157625
-1.032000e-03,-0.01125,0.021875,0.21875,-0.00148125
-1.031000e-03,-0.0065625,-0.0164063,0.24375,-0.00140156
-1.030000e-03,-0.0009375,0.021875,0.220313,-0.00132594
-1.029000e-03,0.013125,-0.0171875,0.240625,-0.00115656
-1.028000e-03,-0.01125,-0.0273438,0.29375,-0.00122125
-1.027000e-03,0.00375,0.009375,0.26875,-0.00137125
-1.026000e-03,0.0090625,-0.028125,0.34375,-0.00157156
-1.025000e-03,0.00875,0.034375,0.24375,-0.00164125
-1.024000e-03,-0.00125,0.009375,0.217187,-0.00150125
-1.023000e-03,0.0084375,-0.0046875,0.217187,-0.00170156
-1.022000e-03,-0.00625,0.059375,0.292188,-0.00146125
-1.021000e-03,-0.00125,-0.0414063,0.267188,-0.00151094
-1.020000e-03,0.008125,-0.0414063,0.142188,-0.00134656
-1.019000e-03,0.0190625,-0.0148437,0.245313,-0.00136094
-1.018000e-03,-0.0065625,0.046875,0.19375,-0.00141156
