Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,,
-1.391000e-03,-0.0165625,-0.0164063,0.242188,-0.00161156
-1.390000e-03,-0.0265625,0.0078125,0.270312,-0.00136188
-1.389000e-03,-0.016875,-0.0046875,0.267188,-0.00137625
-1.388000e-03,-0.0159375,0.084375,0.217187,-0.00123625
-1.387000e-03,-0.016875,-0.040625,0.24375,-0.00141125
-1.386000e-03,-0.04625,-0.040625,0.192187,-0.00137625
-1.385000e-03,-0.03125,-0.003125,0.14375,-0.00143125
-1.384000e-03,-0.0165625,-0.0539062,0.21875,-0.00139156
-1.383000e-03,-0.0315625,-0.040625,0.265625,-0.00120125
-1.382000e-03,-0.03125,-0.0273438,0.295312,-0.00159563
-1.381000e-03,-0.021875,-0.078125,0.21875,-0.00140625
-1.380000e-03,-0.04625,-0.053125,0.195312,-0.00139094
-1.379000e-03,-0.02625,-0.015625,0.16875,-0.00135125
-1.378000e-03,-0.03125,0.0226562,0.295312,-0.00121094
-1.377000e-03,-0.016875,-0.0289063,0.192187,-0.00139688
-1.376000e-03,-0.0165625,-0.0164063,0.190625,-0.00127156
-1.375000e-03,-0.0215625,-0.0289063,0.242188,-0.00143156
-1.374000e-03,-0.01625,-0.028125,0.24375,-0.00136625
-1.373000e-03,-0.00625,0.00859375,0.21875,-0.00114656
-1.372000e-03,-0.05625,-0.028125,0.245313,-0.00104594
-1.371000e-03,-0.02125,0.0101562,0.240625,-0.00115156
-1.370000e-03,-0.0359375,0.00859375,0.16875,-0.00122156
-1.369000e-03,-0.02625,-0.053125,0.29375,-0.00137625
-1.368000e-03,-0.02125,0.0210937,0.267188,-0.00134656
-1.367000e-03,-0.03625,-0.0148437,0.220313,-0.00136656
-1.366000e-03,-0.03625,-0.040625,0.242188,-0.00138594
-1.365000e-03,-0.00125,-0.0164063,0.220313,-0.00127125
-1.364000e-03,-0.01125,-0.0414063,0.192187,-0.00127156
-1.363000e-03,-0.0515625,0.009375,0.29375,-0.00119656
-1.362000e-03,-0.0059375,-0.0164063,0.21875,-0.00128094
-1.361000e-03,-0.01625,-0.0515625,0.245313,-0.00142125
-1.360000e-03,-0.0109375,0.021875,0.26875,-0.00129625
-1.359000e-03,-0.02125,0.00859375,0.190625,-0.00133125
-1.358000e-03,-0.0565625,-0.00234375,0.342187,-0.00139656
-1.357000e-03,-0.04625,-0.028125,0.19375,-0.00143625
-1.356000e-03,-0.0159375,0.034375,0.240625,-0.00153125
-1.355000e-03,-0.02125,0.046875,0.24375,-0.00164656
-1.354000e-03,-0.0209375,-0.015625,0.192187,-0.00139156
-1.353000e-03,-0.02625,-0.0414063,0.240625,-0.00133625
-1.352000e-03,-0.0265625,-0.028125,0.195312,-0.00140188
-1.351000e-03,-0.0365625,-0.0671875,0.167188,-0.00142656
-1.350000e-03,-0.02125,-0.114063,0.295312,-0.00148625
-1.349000e-03,-0.03625,-0.00390625,0.215625,-0.00152125
-1.348000e-03,-0.04125,-0.0164063,0.26875,-0.00145125
-1.347000e-03,-0.04125,-0.028125,0.19375,-0.00130125
-1.346000e-03,-0.0359375,-0.0140625,0.220313,-0.00130094
-1.345000e-03,-0.0215625,-0.015625,0.342187,-0.00149156
-1.344000e-03,-0.0315625,-0.00390625,0.217187,-0.00130156
-1.343000e-03,-0.04125,-0.053125,0.31875,-0.00132656
-1.342000e-03,-0.0265625,0.0101562,0.221875,-0.00127563
-1.341000e-03,-0.01625,0.0328125,0.242188,-0.00117125
-1.340000e-03,-0.04625,-0.003125,0.242188,-0.00136625
-1.339000e-03,-0.02125,-0.0664062,0.217187,-0.00120656
-1.338000e-03,-0.03625,-0.028125,0.29375,-0.00146594
-1.337000e-03,-0.03125,-0.00390625,0.21875,-0.00133625
-1.336000e-03,-0.0265625,-0.003125,0.296875,-0.00143156
-1.335000e-03,-0.01625,-0.0289063,0.217187,-0.00138625
-1.334000e-03,-0.0315625,-0.015625,0.24375,-0.00160156
-1.333000e-03,-0.03125,0.0335937,0.26875,-0.00140094
-1.332000e-03,-0.03625,-0.0148437,0.220313,-0.00156594
-1.331000e-03,-0.02125,-0.003125,0.167188,-0.00127125
-1.330000e-03,-0.03625,0.021875,0.31875,-0.00145625
-1.329000e-03,-0.02625,-0.053125,0.14375,-0.00155625
-1.328000e-03,-0.0165625,-0.053125,0.242188,-0.00155656
-1.327000e-03,-0.04125,-0.090625,0.217187,-0.00156656
-1.326000e-03,-0.021875,-0.0546875,0.265625,-0.00163156
-1.325000e-03,-0.01625,-0.028125,0.16875,-0.00159625
-1.324000e-03,-0.02625,-0.028125,0.24375,-0.00147594
-1.323000e-03,-0.05625,-0.015625,0.392188,-0.00128625
-1.322000e-03,-0.02625,0.021875,0.31875,-0.00120625
-1.321000e-03,-0.036875,-0.003125,0.16875,-0.00125625
-1.320000e-03,-0.0265625,0.009375,0.417188,-0.00133625
-1.319000e-03,-0.0215625,-0.00390625,0.290625,-0.00132188
-1.318000e-03,-0.00625,-0.0398438,0.24375,-0.00126125
-1.317000e-03,-0.02125,-0.00234375,0.34375,-0.00132656
-1.316000e-03,-0.02625,0.009375,0.342187,-0.00129156
-1.315000e-03,-0.0065625,-0.015625,0.270312,-0.00115125
-1.314000e-03,-0.0359375,0.0226562,0.246875,-0.00133094
-1.313000e-03,-0.041875,-0.003125,0.242188,-0.00129625
-1.312000e-03,-0.026875,0.0210937,0.242188,-0.00126156
-1.311000e-03,-0.0215625,-0.00390625,0.215625,-0.00144656
-1.310000e-03,-0.0109375,-0.0148437,0.19375,-0.00143594
-1.309000e-03,-0.03625,-0.040625,0.24375,-0.00132125
-1.308000e-03,-0.03125,-0.053125,0.267188,-0.00145625
-1.307000e-03,-0.01125,0.009375,0.34375,-0.00119656
-1.306000e-03,-0.00625,-0.003125,0.220313,-0.00123656
-1.305000e-03,-0.0309375,-0.028125,0.270312,-0.00130594
-1.304000e-03,-0.0365625,-0.065625,0.267188,-0.00131656
-1.303000e-03,-0.0315625,0.0210937,0.21875,-0.00131125
-1.302000e-03,-0.0259375,0.021875,0.217187,-0.00133094
-1.301000e-03,-0.00625,0.0335937,0.16875,-0.00122656
-1.300000e-03,-0.03625,-0.003125,0.21875,-0.00107625
-1.299000e-03,-0.01625,0.00859375,0.26875,-0.00114656
-1.298000e-03,-0.0259375,-0.0539062,0.16875,-0.00142125
-1.297000e-03,-0.01625,0.071875,0.21875,-0.00127594
-1.296000e-03,0.00375,-0.003125,0.26875,-0.00127156
-1.295000e-03,-0.0409375,0.009375,0.29375,-0.00125688
-1.294000e-03,-0.01125,0.0210937,0.217187,-0.00131156
-1.293000e-03,-0.0265625,-0.0140625,0.26875,-0.00119094
-1.292000e-03,-0.036875,-0.040625,0.317187,-0.00117156
-1.291000e-03,-0.0259375,-0.00234375,0.345313,-0.00125594
-1.290000e-03,-0.01125,-0.028125,0.39375,-0.00137125
-1.289000e-03,-0.0315625,-0.0289063,0.21875,-0.00143625
-1.288000e-03,-0.031875,-0.0414063,0.292188,-0.00148156
-1.287000e-03,-0.0015625,-0.0164063,0.29375,-0.00147656
-1.286000e-03,-0.0209375,-0.0148437,0.146875,-0.00139125
-1.285000e-03,-0.0215625,-0.00390625,0.270312,-0.00144156
-1.284000e-03,-0.0115625,-0.028125,0.317187,-0.00138156
-1.283000e-03,-0.02125,-0.040625,0.217187,-0.00125156
-1.282000e-03,-0.000625,0.0117188,0.246875,-0.00116063
-1.281000e-03,-0.0515625,0.021875,0.26875,-0.00121188
-1.280000e-03,-0.0115625,0.0226562,0.19375,-0.00138156
-1.279000e-03,-0.0315625,-0.0171875,0.265625,-0.00145719
-1.278000e-03,-0.02125,0.0226562,0.345313,-0.00147625
-1.277000e-03,-0.0259375,0.021875,0.36875,-0.00137094
-1.276000e-03,-0.03125,-0.028125,0.14375,-0.00130125
-1.275000e-03,-0.03625,-0.00390625,0.34375,-0.00147656
-1.274000e-03,-0.02625,-0.0164063,0.0421875,-0.00139125
-1.273000e-03,-0.0309375,-0.065625,0.120313,-0.00129594
-1.272000e-03,-0.06125,0.0101562,0.26875,-0.00125625
-1.271000e-03,-0.01625,0.021875,0.19375,-0.00162156
-1.270000e-03,-0.0259375,-0.0414063,0.195312,-0.00117625
-1.269000e-03,-0.0315625,-0.0148437,0.170312,-0.00130125
-1.268000e-03,-0.02625,-0.00234375,0.217187,-0.00137125
-1.267000e-03,-0.02125,-0.040625,0.142188,-0.00124125
-1.266000e-03,-0.03125,0.046875,0.21875,-0.00139625
-1.265000e-03,-0.0365625,-0.0289063,0.317187,-0.00137156
-1.264000e-03,-0.0265625,-0.003125,0.240625,-0.00130125
-1.263000e-03,-0.0309375,0.021875,0.142188,-0.00151625
-1.262000e-03,-0.0315625,-0.090625,0.167188,-0.00129156
-1.261000e-03,-0.0165625,-0.065625,0.245313,-0.00145094
-1.260000e-03,-0.00625,0.00859375,0.167188,-0.00117125
-1.259000e-03,-0.0309375,-0.028125,0.24375,-0.00122094
-1.258000e-03,-0.0309375,-0.0273438,0.19375,-0.00133625
-1.257000e-03,-0.0215625,-0.028125,0.270312,-0.00167125
-1.256000e-03,-0.0215625,0.0203125,0.165625,-0.00166188
-1.255000e-03,-0.0315625,-0.0164063,0.26875,-0.00166656
-1.254000e-03,-0.01625,-0.0015625,0.370313,-0.00159563
-1.253000e-03,-0.04125,-0.0398438,0.26875,-0.00152125
-1.252000e-03,-0.0065625,-0.0164063,0.24375,-0.00148594
-1.251000e-03,-0.02125,-0.0289063,0.14375,-0.00160156
-1.250000e-03,-0.01125,0.034375,0.346875,-0.00140125
-1.249000e-03,-0.0465625,0.00859375,0.16875,-0.00148125
-1.248000e-03,-0.0265625,-0.0539062,0.11875,-0.00143125
-1.247000e-03,-0.0265625,0.0210937,0.29375,-0.00146656
-1.246000e-03,-0.0115625,0.00859375,0.26875,-0.00134125
-1.245000e-03,-0.0415625,0.0335937,0.292188,-0.00101688
-1.244000e-03,-0.02625,-0.015625,0.29375,-0.00117156
-1.243000e-03,-0.031875,-0.0539062,0.167188,-0.00129156
-1.242000e-03,-0.0365625,-0.003125,0.19375,-0.00131156
-1.241000e-03,-0.0309375,0.021875,0.24375,-0.00124688
-1.240000e-03,-0.0159375,0.034375,0.26875,-0.00119125
-1.239000e-03,-0.04125,0.021875,0.192187,-0.00124625
-1.238000e-03,-0.0165625,-0.0414063,0.242188,-0.00112156
-1.237000e-03,-0.04125,-0.0539062,0.21875,-0.00096625
-1.236000e-03,-0.0309375,-0.0273438,0.170312,-0.00105063
-1.235000e-03,-0.01625,-0.015625,0.245313,-0.00118625
-1.234000e-03,-0.00625,-0.003125,0.34375,-0.00121125
-1.233000e-03,-0.0471875,0.00703125,0.240625,-0.00121625
-1.232000e-03,-0.0165625,-0.0789063,0.16875,-0.00158156
-1.231000e-03,-0.0215625,-0.0164063,0.217187,-0.00148156
-1.230000e-03,-0.03125,0.0601562,0.192187,-0.00141625
-1.229000e-03,-0.0265625,-0.040625,0.192187,-0.00152156
-1.228000e-03,-0.031875,0.0328125,0.142188,-0.00139656
-1.227000e-03,-0.0359375,-0.0273438,0.295312,-0.00161594
-1.226000e-03,-0.02125,-0.028125,0.267188,-0.00166625
-1.225000e-03,-0.03125,0.071875,0.19375,-0.00170594
-1.224000e-03,-0.0415625,0.0203125,0.21875,-0.00153688
-1.223000e-03,-0.0215625,-0.028125,0.292188,-0.00140125
-1.222000e-03,-0.025625,-0.0015625,0.145312,-0.00145625
-1.221000e-03,-0.03125,0.0210937,0.217187,-0.00126625
-1.220000e-03,-0.0315625,-0.015625,0.246875,-0.00147125
-1.219000e-03,-0.02625,-0.015625,0.21875,-0.00142594
-1.218000e-03,-0.0209375,-0.015625,0.145312,-0.00141094
-1.217000e-03,-0.05125,-0.0414063,0.26875,-0.00144625
-1.216000e-03,-0.01625,0.0101562,0.24375,-0.00144625
-1.215000e-03,-0.0171875,-0.0296875,0.317187,-0.00128188
-1.214000e-03,-0.02625,-0.00390625,0.270312,-0.00144094
-1.213000e-03,-0.0115625,0.009375,0.24375,-0.00140625
-1.212000e-03,-0.02625,-0.0539062,0.345313,-0.00158594
-1.211000e-03,-0.03625,-0.0164063,0.19375,-0.00136156
-1.210000e-03,-0.02625,-0.053125,0.167188,-0.00152156
-1.209000e-03,-0.0515625,-0.003125,0.315625,-0.00163656
-1.208000e-03,-0.04125,0.0226562,0.19375,-0.00164625
-1.207000e-03,-0.0415625,-0.040625,0.242188,-0.00140125
-1.206000e-03,-0.031875,-0.003125,0.16875,-0.00134156
-1.205000e-03,-0.0365625,0.009375,0.21875,-0.00126656
-1.204000e-03,-0.0509375,-0.0273438,0.145312,-0.00139094
-1.203000e-03,-0.0359375,-0.0523438,0.192187,-0.00139625
-1.202000e-03,-0.0309375,0.021875,0.29375,-0.00150156
-1.201000e-03,-0.021875,0.00859375,0.24375,-0.00141188
-1.200000e-03,-0.0465625,-0.00390625,0.267188,-0.00142125
-1.199000e-03,-0.0265625,-0.015625,0.26875,-0.00140156
-1.198000e-03,-0.0465625,-0.0164063,0.21875,-0.00134656
-1.197000e-03,-0.0265625,-0.0164063,0.267188,-0.00139156
-1.196000e-03,-0.03125,-0.0414063,0.290625,-0.00113094
-1.195000e-03,-0.0159375,0.0859375,0.0953125,-0.00125094
-1.194000e-03,-0.03625,0.021875,0.317187,-0.00129156
-1.193000e-03,-0.041875,-0.0164063,0.21875,-0.00138094
-1.192000e-03,-0.0215625,-0.00390625,0.267188,-0.00123156
-1.191000e-03,-0.01625,0.0335937,0.31875,-0.00137125
-1.190000e-03,-0.030625,0.0101562,0.196875,-0.00149063
-1.189000e-03,-0.0365625,-0.0164063,0.265625,-0.00118656
-1.188000e-03,-0.00625,-0.0164063,0.29375,-0.00126625
-1.187000e-03,-0.0115625,-0.0046875,0.317187,-0.00118156
-1.186000e-03,-0.0509375,-0.0523438,0.16875,-0.00125125
-1.185000e-03,-0.0215625,-0.00390625,0.31875,-0.00111094
-1.184000e-03,-0.02125,-0.040625,0.367188,-0.00120688
-1.183000e-03,-0.021875,0.0078125,0.217187,-0.00126156
-1.182000e-03,-0.01625,-0.003125,0.317187,-0.00141094
-1.181000e-03,-0.02125,-0.0289063,0.192187,-0.00140656
-1.180000e-03,-0.0265625,-0.0523438,0.267188,-0.00138656
-1.179000e-03,-0.0265625,0.00859375,0.140625,-0.00145125
-1.178000e-03,-0.01625,0.0960937,0.192187,-0.00133656
-1.177000e-03,-0.03625,-0.053125,0.26875,-0.00139125
-1.176000e-03,-0.0559375,-0.015625,0.245313,-0.00125094
-1.175000e-03,-0.0165625,0.046875,0.242188,-0.00107125
-1.174000e-03,-0.0165625,0.0335937,0.217187,-0.00100656
-1.173000e-03,-0.0165625,-0.0421875,0.267188,-0.00102156
-1.172000e-03,-0.0159375,0.0101562,0.146875,-0.00106063
-1.171000e-03,-0.02125,-0.0398438,0.367188,-0.00129625
-1.170000e-03,-0.03625,-0.003125,0.267188,-0.00144656
-1.169000e-03,-0.0465625,-0.00390625,0.19375,-0.00150688
-1.168000e-03,-0.04625,-0.003125,0.167188,-0.00162156
-1.167000e-03,-0.02625,-0.0789063,0.21875,-0.00144625
-1.166000e-03,-0.0465625,0.0203125,0.292188,-0.00132156
-1.165000e-03,-0.0215625,0.0460937,0.142188,-0.00137656
-1.164000e-03,-0.0215625,-0.0421875,0.21875,-0.00147625
-1.163000e-03,-0.030625,-0.0398438,0.296875,-0.00135594
-1.162000e-03,-0.04625,-0.0789063,0.19375,-0.00141656
-1.161000e-03,-0.02625,0.0226562,0.21875,-0.00136625
-1.160000e-03,-0.026875,-0.0289063,0.31875,-0.00130656
-1.159000e-03,-0.01625,0.059375,0.34375,-0.00146188
-1.158000e-03,-0.05625,-0.015625,0.245313,-0.00133563
-1.157000e-03,-0.0065625,-0.00390625,0.242188,-0.00130656
-1.156000e-03,-0.02125,-0.015625,0.292188,-0.00151094
-1.155000e-03,-0.03125,-0.078125,0.21875,-0.00142125
-1.154000e-03,-0.0315625,-0.0273438,0.245313,-0.00126594
-1.153000e-03,-0.02625,-0.028125,0.24375,-0.00125625
-1.152000e-03,-0.04125,-0.015625,0.26875,-0.00145156
-1.151000e-03,-0.026875,-0.0664062,0.164062,-0.00155219
-1.150000e-03,-0.00625,-0.028125,0.192187,-0.00132094
-1.149000e-03,-0.021875,-0.0289063,0.217187,-0.00142656
-1.148000e-03,-0.0265625,-0.028125,0.320312,-0.00137625
-1.147000e-03,-0.02625,-0.0296875,0.165625,-0.00145625
-1.146000e-03,-0.0215625,-0.028125,0.265625,-0.00136625
-1.145000e-03,-0.02125,-0.015625,0.24375,-0.00184625
-1.144000e-03,-0.0109375,0.0101562,0.19375,-0.00141594
-1.143000e-03,-0.031875,0.00859375,0.215625,-0.00148156
-1.142000e-03,-0.02625,-0.015625,0.19375,-0.00136656
-1.141000e-03,-0.0215625,-0.0664062,0.217187,-0.00128656
-1.140000e-03,-0.035625,-0.0390625,0.220313,-0.00129063
-1.139000e-03,0.009375,-0.028125,0.19375,-0.00130563
-1.138000e-03,-0.0415625,-0.040625,0.217187,-0.00135156
-1.137000e-03,-0.0365625,-0.015625,0.165625,-0.00121656
-1.136000e-03,-0.01125,-0.015625,0.24375,-0.00143625
-1.135000e-03,-0.0159375,-0.00234375,0.245313,-0.00125625
-1.134000e-03,-0.02125,-0.104687,0.26875,-0.00120625
-1.133000e-03,-0.0159375,-0.028125,0.26875,-0.00139125
-1.132000e-03,-0.0159375,0.0226562,0.145312,-0.00118156
-1.131000e-03,-0.010625,-0.0132813,0.145312,-0.00142563
-1.130000e-03,-0.01625,-0.040625,0.26875,-0.00118656
-1.129000e-03,-0.0165625,-0.040625,0.220313,-0.00128125
-1.128000e-03,-0.0365625,-0.00546875,0.217187,-0.00132656
-1.127000e-03,-0.04125,-0.003125,0.270312,-0.00147125
-1.126000e-03,-0.0259375,0.0460937,0.317187,-0.00153125
-1.125000e-03,-0.03625,-0.0164063,0.21875,-0.00141156
-1.124000e-03,-0.01125,-0.00390625,0.267188,-0.00152656
-1.123000e-03,-0.01125,0.034375,0.29375,-0.00149125
-1.122000e-03,-0.0309375,-0.0773437,0.345313,-0.00148594
-1.121000e-03,-0.0359375,0.0726562,0.195312,-0.00148063
-1.120000e-03,-0.0465625,-0.028125,0.217187,-0.00136156
-1.119000e-03,-0.011875,-0.015625,0.314063,-0.00134688
-1.118000e-03,-0.0165625,-0.0421875,0.120313,-0.00126625
-1.117000e-03,-0.02125,0.0460937,0.267188,-0.00147656
-1.116000e-03,-0.03125,0.009375,0.21875,-0.00134156
-1.115000e-03,-0.0215625,-0.028125,0.24375,-0.00120125
-1.114000e-03,-0.0315625,-0.003125,0.26875,-0.00128688
-1.113000e-03,-0.03125,-0.0523438,0.21875,-0.00105625
-1.112000e-03,-0.0359375,-0.065625,0.221875,-0.00127125
-1.111000e-03,-0.026875,0.021875,0.31875,-0.00132125
-1.110000e-03,-0.03125,0.046875,0.29375,-0.00120125
-1.109000e-03,-0.0265625,-0.0539062,0.242188,-0.00124125
-1.108000e-03,-0.0359375,-0.0773437,0.24375,-0.00140094
-1.107000e-03,-0.0565625,-0.0148437,0.26875,-0.00128625
-1.106000e-03,-0.02125,-0.0164063,0.26875,-0.00115656
-1.105000e-03,-0.0315625,-0.00390625,0.19375,-0.00131156
-1.104000e-03,-0.0165625,-0.0398438,0.217187,-0.00119656
-1.103000e-03,-0.02625,-0.003125,0.367188,-0.00127156
-1.102000e-03,-0.0265625,-0.0296875,0.29375,-0.00143688
-1.101000e-03,-0.0315625,-0.003125,0.315625,-0.00153656
-1.100000e-03,-0.02125,0.034375,0.29375,-0.00141594
-1.099000e-03,-0.0359375,0.0726562,0.295312,-0.00164594
-1.098000e-03,-0.0415625,-0.0289063,0.29375,-0.00147625
-1.097000e-03,-0.04125,-0.00234375,0.21875,-0.00151156
-1.096000e-03,-0.03625,0.00859375,0.36875,-0.00150156
-1.095000e-03,-0.01125,-0.028125,0.29375,-0.00118125
-1.094000e-03,-0.02625,-0.0664062,0.24375,-0.00107156
-1.093000e-03,-0.0415625,-0.0671875,0.265625,-0.00122156
-1.092000e-03,-0.02125,-0.065625,0.21875,-0.00117125
-1.091000e-03,-0.0465625,-0.028125,0.21875,-0.00108656
-1.090000e-03,-0.0259375,0.034375,0.29375,-0.00108125
-1.089000e-03,-0.015625,-0.00234375,0.270312,-0.00123063
-1.088000e-03,-0.0215625,-0.053125,0.270312,-0.00135625
-1.087000e-03,-0.036875,-0.0171875,0.264062,-0.00147219
-1.086000e-03,-0.03625,0.046875,0.370313,-0.00136594
-1.085000e-03,-0.0315625,0.0210937,0.44375,-0.00143188
-1.084000e-03,-0.0365625,-0.053125,0.215625,-0.00139656
-1.083000e-03,-0.04125,-0.0289063,0.242188,-0.00145156
-1.082000e-03,-0.0215625,0.0078125,0.192187,-0.00146188
-1.081000e-03,-0.0109375,0.009375,0.195312,-0.00173125
-1.080000e-03,-0.030625,-0.0273438,0.245313,-0.00131063
-1.079000e-03,-0.0165625,-0.0164063,0.36875,-0.00147125
-1.078000e-03,-0.03625,-0.040625,0.345313,-0.00156625
-1.077000e-03,-0.036875,-0.0664062,0.290625,-0.00149156
-1.076000e-03,-0.02625,0.0109375,0.21875,-0.00139594
-1.075000e-03,-0.02625,0.009375,0.192187,-0.00152156
-1.074000e-03,-0.01625,-0.015625,0.24375,-0.00158656
-1.073000e-03,-0.0115625,-0.053125,0.315625,-0.00162688
-1.072000e-03,-0.04125,0.034375,0.19375,-0.00154156
-1.071000e-03,-0.0209375,-0.015625,0.29375,-0.00153625
-1.070000e-03,-0.0115625,-0.00390625,0.267188,-0.00146625
-1.069000e-03,-0.03125,0.00859375,0.270312,-0.00155656
-1.068000e-03,-0.04125,-0.015625,0.292188,-0.00132125
-1.067000e-03,-0.0359375,0.0101562,0.246875,-0.00130563
-1.066000e-03,-0.04625,-0.0414063,0.215625,-0.00127688
-1.065000e-03,-0.04625,-0.0414063,0.217187,-0.00137156
-1.064000e-03,-0.0265625,-0.0414063,0.19375,-0.00133125
-1.063000e-03,-0.00625,-0.0289063,0.221875,-0.00155125
-1.062000e-03,-0.0415625,0.0226562,0.19375,-0.00151125
-1.061000e-03,-0.0015625,-0.0046875,0.315625,-0.00148219
-1.060000e-03,-0.0315625,-0.0273438,0.117188,-0.00144125
-1.059000e-03,-0.07125,0.009375,0.36875,-0.00149625
-1.058000e-03,-0.0259375,-0.0164063,0.190625,-0.00140625
-1.057000e-03,-0.0459375,-0.00234375,0.21875,-0.00146094
-1.056000e-03,-0.0359375,0.00859375,0.24375,-0.00148125
-1.055000e-03,-0.0415625,-0.0421875,0.239062,-0.00144156
-1.054000e-03,-0.01625,-0.028125,0.24375,-0.00142125
-1.053000e-03,-0.0465625,0.0226562,0.19375,-0.00140156
-1.052000e-03,-0.02625,-0.0164063,0.21875,-0.00137656
-1.051000e-03,-0.04125,0.0101562,0.29375,-0.00135625
-1.050000e-03,-0.0215625,-0.00390625,0.19375,-0.00141688
-1.049000e-03,-0.03625,0.0226562,0.34375,-0.00136625
-1.048000e-03,-0.005625,-0.065625,0.171875,-0.00150094
-1.047000e-03,-0.02125,-0.028125,0.192187,-0.00129156
-1.046000e-03,-0.0209375,-0.0414063,0.245313,-0.00118125
-1.045000e-03,-0.0065625,0.0710938,0.217187,-0.00130656
-1.044000e-03,-0.0365625,-0.00234375,0.245313,-0.00143094
-1.043000e-03,-0.03125,0.0210937,0.242188,-0.00134125
-1.042000e-03,-0.01625,-0.0289063,0.16875,-0.00154125
-1.041000e-03,-0.01625,0.0210937,0.142188,-0.00153656
-1.040000e-03,-0.0359375,-0.00390625,0.242188,-0.00168656
-1.039000e-03,-0.03125,-0.003125,0.16875,-0.00141125
-1.038000e-03,-0.04125,-0.0398438,0.29375,-0.00140094
-1.037000e-03,-0.02625,0.0203125,0.190625,-0.00142656
-1.036000e-03,-0.0259375,-0.003125,0.170312,-0.00137125
-1.035000e-03,-0.0253125,-0.0015625,0.271875,-0.00136563
-1.034000e-03,-0.00625,-0.0546875,0.21875,-0.00161625
-1.033000e-03,-0.03125,0.0101562,0.31875,-0.00126125
-1.032000e-03,-0.0415625,-0.040625,0.192187,-0.00140656
-1.031000e-03,-0.0115625,-0.0289063,0.29375,-0.00142656
-1.030000e-03,-0.00625,0.0101562,0.16875,-0.00119094
-1.029000e-03,-0.026875,-0.0046875,0.214063,-0.00110656
-1.028000e-03,-0.03625,-0.078125,0.34375,-0.00122625
-1.027000e-03,-0.0315625,0.009375,0.29375,-0.00109094
-1.026000e-03,-0.00625,0.0710938,0.392188,-0.00128656
